age,annual_income,monthly_expense,chequing_balance,savings_balance,is_home_owner,is_student,occupation,investment_risk_profile,debt_amount,has_credit_card,tfsa_limit,tfsa_invested,fhsa_limit,fhsa_invested,rrsp_limit,rrsp_invested,unregistered_balance,financial_goals,financial_success
45,89524.92,2306.47,7454.25,12658.5,False,False,Retired,High,0.0,False,189000,7969.79,33727.5,3222.93,30711.17,24987.88,77480.13,['pay_off_debt'],0.9428571428571428
29,70385.25,2025.62,12868.96,44732.9,True,False,Unemployed,Low,0.0,True,77000,86657.68,26624.37,30723.24,37564.27,3370.45,32687.87,"['pay_off_debt', 'buy_a_home']",0.5428571428571428
40,51530.14,631.82,4291.41,45028.92,True,False,Retired,High,0.0,True,154000,112651.66,37374.03,32001.22,2210.92,23865.77,39718.17,['invest_for_retirement'],0.7714285714285715
22,139466.23,1465.08,1264.09,23496.91,False,True,Unemployed,High,0.0,True,28000,29425.4,12209.87,19671.26,9258.54,31458.52,86164.4,[],0.45714285714285713
34,90319.31,4931.79,1217.43,12258.18,True,False,Employed,Low,14852.08,True,112000,89000.69,20891.5,27238.5,29040.59,28908.58,76891.64,['buy_a_home'],0.5714285714285714
58,32895.95,2993.59,8377.74,49904.32,False,False,Unemployed,Low,0.0,True,280000,324038.73,2037.16,6258.78,15407.22,26149.9,13776.94,"['invest_for_retirement', 'pay_off_debt']",0.2857142857142857
69,91757.55,4497.64,16115.52,26807.53,False,False,Self-Employed,Medium,0.0,True,357000,52771.19,33382.67,11713.92,26304.01,20310.26,57122.26,['pay_off_debt'],0.8857142857142857
24,141105.13,2442.03,11234.95,6941.45,False,True,Unemployed,Medium,0.0,True,42000,21455.72,26610.56,30677.27,27664.68,3060.02,9188.03,"['pay_off_debt', 'invest_for_retirement', 'buy_a_home']",0.8
35,35298.98,3734.5,4547.51,36182.53,True,False,Retired,Low,0.0,False,119000,35641.35,5310.44,39334.48,39431.64,20260.39,27730.59,[],0.6857142857142857
34,79154.66,2833.69,5639.45,43081.46,True,False,Retired,High,0.0,True,112000,75676.88,21755.98,33649.96,41619.21,2182.96,97807.1,"['invest_for_retirement', 'buy_a_home']",0.6
19,99416.75,3926.52,8989.97,42653.28,False,False,Self-Employed,High,49757.75,True,7000,5032.69,39683.53,20079.27,34158.03,21063.85,69038.23,"['pay_off_debt', 'buy_a_home']",0.5714285714285714
20,71699.08,3869.65,459.28,25872.95,False,False,Self-Employed,High,0.0,True,14000,4137.43,25525.59,28415.48,21452.28,25815.18,99242.87,"['buy_a_home', 'pay_off_debt']",0.45714285714285713
67,70343.55,3473.52,17704.74,37066.72,True,False,Unemployed,High,0.0,True,343000,197182.22,34203.67,22732.55,2239.41,27440.44,52212.13,[],0.6571428571428571
38,132043.6,1654.97,18894.72,10969.52,True,False,Unemployed,Low,0.0,True,140000,151306.94,4104.73,21430.4,26220.85,46934.67,24220.6,['invest_for_retirement'],0.45714285714285713
79,140285.08,4671.72,15736.46,15421.76,False,False,Unemployed,High,0.0,False,427000,396060.85,30374.16,33622.79,4114.22,49138.89,32580.28,"['invest_for_retirement', 'pay_off_debt']",0.6571428571428571
37,69073.32,3933.82,4136.74,21649.41,False,False,Retired,Low,0.0,True,133000,41868.16,13142.14,15275.53,34178.56,8040.71,31364.23,"['invest_for_retirement', 'pay_off_debt']",0.7028571428571428
53,63192.61,3690.65,13909.35,27968.09,True,False,Retired,High,0.0,True,245000,290886.44,11895.1,24051.37,45160.83,41067.69,23153.01,['pay_off_debt'],0.5142857142857142
66,55326.47,4104.91,5070.51,49251.04,True,False,Retired,Medium,0.0,True,336000,131529.82,28016.23,6049.31,39787.75,34039.99,46677.22,['invest_for_retirement'],0.7428571428571429
63,96391.77,647.57,5168.47,7463.84,True,False,Retired,High,39984.08,True,315000,343969.12,15158.21,31527.06,21844.06,13025.38,80331.16,['pay_off_debt'],0.5142857142857142
63,85598.58,4766.53,2589.99,24386.44,True,False,Unemployed,Medium,0.0,True,315000,82764.63,35921.73,2027.81,21748.53,10234.01,51115.52,[],0.8571428571428571
34,105851.87,3127.28,12934.53,41369.65,True,False,Unemployed,Low,0.0,True,112000,91947.59,22743.62,10421.45,48604.38,23678.84,33553.86,['buy_a_home'],0.8571428571428571
19,73553.43,4024.36,6331.55,41264.72,False,True,Part-Time,High,0.0,True,7000,2705.36,33992.48,13148.57,32422.62,7363.63,92691.57,['pay_off_debt'],0.7428571428571429
39,40991.2,572.91,19693.02,20785.05,True,False,Unemployed,Low,39004.83,True,147000,76638.21,17220.32,11606.32,21693.35,40231.52,65115.19,['pay_off_debt'],0.6
64,86973.58,4621.13,10347.65,31054.09,False,False,Self-Employed,Medium,40927.97,True,322000,314756.11,9013.24,16828.84,17420.02,43277.19,35420.98,"['invest_for_retirement', 'buy_a_home', 'pay_off_debt']",0.5142857142857142
26,71514.35,2535.63,14313.56,49536.29,False,True,Part-Time,High,0.0,True,56000,5235.81,33369.65,16713.08,44015.04,20832.69,88107.04,['pay_off_debt'],0.7142857142857143
32,109915.16,745.48,826.7,20248.93,True,True,Part-Time,Medium,0.0,True,98000,10043.84,3352.15,313.78,17517.77,41820.1,90617.37,"['buy_a_home', 'invest_for_retirement']",0.7142857142857143
30,131396.98,4015.43,16197.79,6705.94,False,False,Self-Employed,Low,52189.03,True,84000,77984.19,17275.65,31230.52,5356.83,49296.2,31726.72,"['invest_for_retirement', 'pay_off_debt', 'buy_a_home']",0.5428571428571428
33,133099.18,2339.14,1883.57,10640.28,True,False,Retired,Low,20176.71,True,105000,65309.03,28108.11,1199.55,14517.86,27878.04,32370.83,"['invest_for_retirement', 'buy_a_home', 'pay_off_debt']",0.8285714285714286
41,41710.89,1412.8,13872.79,33413.26,False,False,Employed,Medium,46553.87,False,161000,9598.72,13623.13,23876.38,17370.61,11391.11,80813.62,"['buy_a_home', 'invest_for_retirement']",0.42857142857142855
54,40485.84,4649.19,10502.16,11036.17,False,False,Self-Employed,Low,6115.33,True,252000,89919.9,431.83,14537.45,46443.08,40248.23,12001.69,[],0.6571428571428571
54,84290.41,1822.45,6022.27,44485.85,False,False,Unemployed,High,0.0,True,252000,162583.02,32910.77,8955.62,552.27,30574.01,54382.22,"['pay_off_debt', 'invest_for_retirement', 'buy_a_home']",0.7142857142857143
25,68953.11,2902.63,18446.12,6351.35,False,True,Part-Time,Low,18188.46,True,49000,21964.34,6730.55,16611.19,10909.18,25228.79,59979.45,"['buy_a_home', 'invest_for_retirement', 'pay_off_debt']",0.4
61,75362.23,4995.66,8417.87,35742.63,True,False,Self-Employed,Medium,0.0,True,301000,267265.69,32663.96,21396.64,16416.0,42534.49,46295.52,"['buy_a_home', 'invest_for_retirement', 'pay_off_debt']",0.6857142857142857
91,138142.17,2883.86,11921.41,35477.79,False,False,Unemployed,Medium,0.0,False,511000,570175.65,32835.61,7800.5,17583.24,7342.91,66117.09,['invest_for_retirement'],0.7142857142857143
31,52078.28,1255.78,6880.04,37929.53,True,False,Unemployed,Low,0.0,True,91000,59967.9,36492.38,12753.89,46259.74,11557.96,36530.82,"['buy_a_home', 'invest_for_retirement']",0.8742857142857143
56,130809.42,836.4,5850.02,38553.4,False,False,Retired,High,29808.87,True,266000,13993.63,14688.25,15763.26,5403.02,204.29,20391.92,[],0.7714285714285715
63,133127.76,3667.24,2552.94,41388.08,True,False,Retired,Low,63122.57,True,315000,89124.91,29840.63,36393.65,3867.64,31234.9,57783.88,[],0.5714285714285714
20,146649.01,1694.99,1202.22,39719.42,False,True,Part-Time,Low,0.0,True,14000,11229.61,8689.06,26841.75,2578.89,27750.89,65168.13,[],0.4857142857142857
34,43168.8,3471.45,14933.47,30181.93,True,False,Employed,High,75881.85,True,112000,75064.28,31720.4,15904.5,39098.55,40036.47,92534.87,['invest_for_retirement'],0.3142857142857143
88,136929.14,3381.03,537.06,6683.86,False,False,Retired,Medium,44759.83,True,490000,84623.04,18799.26,21830.25,551.64,11995.76,41921.56,"['invest_for_retirement', 'buy_a_home']",0.5142857142857142
39,83889.44,4963.89,8600.61,27365.98,False,False,Self-Employed,Low,0.0,True,147000,115703.6,29767.91,29423.97,22524.49,30634.68,9898.93,['buy_a_home'],0.6857142857142857
38,81792.86,3400.96,13539.34,15885.55,False,False,Unemployed,High,0.0,True,140000,127911.7,8058.42,4445.43,31437.17,22956.4,50725.03,"['pay_off_debt', 'invest_for_retirement', 'buy_a_home']",0.9142857142857143
85,140268.65,2879.82,13031.57,6131.82,False,False,Self-Employed,High,0.0,True,469000,371382.72,35179.56,6917.75,3437.67,36398.08,81745.48,[],0.8571428571428571
55,110470.06,3253.15,7972.14,1743.55,True,False,Retired,High,7563.87,True,259000,302894.49,21150.87,1376.68,47356.02,5023.12,2007.09,['pay_off_debt'],0.6571428571428571
25,74217.44,3867.7,16507.56,31641.3,False,True,Part-Time,Medium,0.0,True,49000,30648.59,34380.78,34818.16,11999.38,10428.6,84860.09,"['pay_off_debt', 'invest_for_retirement']",0.5142857142857142
49,49419.82,2987.94,1960.25,11913.53,True,False,Unemployed,High,0.0,True,217000,53609.98,22940.12,4591.12,5078.72,32771.73,49490.13,"['buy_a_home', 'invest_for_retirement', 'pay_off_debt']",0.6571428571428571
70,78346.85,3593.03,9525.24,33536.86,False,False,Retired,Medium,16160.93,True,364000,238649.8,38858.12,25930.04,40360.33,9684.13,33490.39,[],0.8857142857142857
44,81149.49,823.36,9036.55,44300.35,False,False,Employed,Medium,0.0,True,182000,78280.18,2203.65,4389.14,12627.16,44458.87,84210.42,['pay_off_debt'],0.6285714285714286
87,126820.99,3634.67,12323.33,32864.5,True,False,Employed,Medium,92333.42,False,483000,557366.33,28726.71,18753.77,18062.7,3274.28,82137.54,[],0.5714285714285714
95,54532.19,3341.57,8678.65,754.21,True,False,Employed,Low,85072.9,True,539000,200693.49,24679.05,13307.78,40298.01,47765.2,41413.48,"['buy_a_home', 'invest_for_retirement', 'pay_off_debt']",0.34285714285714286
45,32325.19,3416.45,13017.76,35285.63,False,False,Retired,Medium,45090.03,True,189000,179407.61,27843.9,17745.72,49607.87,40694.24,86737.22,"['invest_for_retirement', 'pay_off_debt']",0.5142857142857142
21,59527.61,3193.8,9792.72,474.06,False,True,Unemployed,Low,0.0,True,21000,6724.86,35338.69,3597.99,34575.35,29796.1,7647.47,[],0.8571428571428571
50,42392.25,2120.7,15866.8,17359.64,True,False,Employed,Medium,60790.98,True,224000,44486.9,37872.3,27816.41,6241.53,28914.16,19203.56,"['invest_for_retirement', 'buy_a_home', 'pay_off_debt']",0.42857142857142855
26,95813.9,1759.84,5671.36,25533.59,False,True,Unemployed,Medium,0.0,True,56000,19236.64,37039.28,2346.16,22245.76,4809.39,11466.34,[],0.9142857142857143
18,49254.74,1994.36,6494.44,29186.13,True,True,Unemployed,Low,0.0,True,0,0.0,2078.83,9359.92,16223.46,40944.75,22904.41,[],0.5428571428571428
46,108723.84,4219.31,1817.11,37210.2,True,False,Retired,Low,0.0,True,196000,131013.17,2919.56,11713.49,32386.78,17767.54,31382.66,"['pay_off_debt', 'buy_a_home']",0.8
20,75858.87,4006.84,11169.74,27849.1,False,False,Employed,Medium,17050.12,True,14000,11089.59,24556.21,7179.9,5484.23,29567.15,19191.38,"['invest_for_retirement', 'pay_off_debt', 'buy_a_home']",0.5714285714285714
62,127770.73,3573.27,7101.18,36802.04,False,False,Retired,Low,0.0,True,308000,62891.53,34749.69,7959.4,16604.74,48617.01,90345.66,['invest_for_retirement'],0.7142857142857143
34,120755.8,2225.56,5082.33,26618.68,True,False,Retired,High,0.0,True,112000,29205.38,30840.06,18448.38,25688.33,37850.73,82474.23,"['invest_for_retirement', 'pay_off_debt']",0.7142857142857143
32,143095.21,1918.02,5514.42,26565.89,False,False,Self-Employed,Medium,0.0,False,98000,102907.21,3383.96,30869.35,13261.06,20125.36,12397.49,['buy_a_home'],0.45714285714285713
25,58464.93,2189.11,15007.35,9075.79,True,True,Unemployed,High,28840.29,True,49000,7244.21,14916.88,28992.73,10865.38,4377.6,34002.37,['buy_a_home'],0.6571428571428571
37,73315.99,1736.84,15324.7,38721.43,False,False,Unemployed,High,0.0,True,133000,67610.9,38355.62,26319.08,39096.6,32055.66,37322.46,"['buy_a_home', 'invest_for_retirement']",0.9142857142857143
24,61369.4,4864.65,15779.08,7970.96,True,True,Unemployed,Low,26053.06,False,42000,26110.79,1218.44,13249.43,38805.11,44200.38,75124.71,['buy_a_home'],0.2857142857142857
38,147077.31,3984.07,13781.66,30276.05,False,False,Self-Employed,Low,0.0,False,140000,62384.78,7553.97,16719.24,6433.25,4535.58,89672.58,"['pay_off_debt', 'buy_a_home']",0.7428571428571429
59,81173.13,2664.73,2614.31,23674.79,False,False,Employed,Low,11133.22,True,287000,343545.07,38461.56,20972.18,24999.53,8751.64,53909.24,"['invest_for_retirement', 'pay_off_debt', 'buy_a_home']",0.7028571428571428
37,139193.56,2677.16,15024.03,10305.0,True,False,Unemployed,Medium,0.0,True,133000,104470.0,34982.43,11918.57,32415.46,18335.53,6738.44,"['pay_off_debt', 'invest_for_retirement']",0.9714285714285714
37,30836.67,2183.04,5382.45,20923.17,False,False,Employed,Medium,64142.8,True,133000,69605.69,22086.26,33679.92,16518.22,16405.61,64967.27,[],0.37142857142857144
21,67029.32,3012.09,19496.58,9681.6,True,True,Unemployed,Low,52822.27,False,21000,18994.42,6579.35,10674.76,18301.87,19646.41,61611.6,['invest_for_retirement'],0.2857142857142857
55,57394.92,4267.02,17701.24,45453.02,False,False,Retired,Medium,0.0,True,259000,287151.9,34338.22,36606.1,36499.2,49989.31,84506.9,[],0.2857142857142857
67,46291.29,1514.91,8120.6,31096.64,True,False,Retired,High,0.0,False,343000,136710.07,24383.39,21350.14,829.84,4777.05,55069.26,"['pay_off_debt', 'invest_for_retirement', 'buy_a_home']",0.7142857142857143
37,79403.2,3902.03,19314.08,13086.86,False,False,Retired,High,0.0,True,133000,146694.38,28327.79,997.37,10455.06,33065.43,40834.4,[],0.5714285714285714
31,122190.63,2883.36,16540.47,1182.03,True,True,Unemployed,High,63349.2,False,91000,63519.88,24393.09,34002.92,42062.4,47282.64,70143.22,"['pay_off_debt', 'buy_a_home']",0.5428571428571428
31,41179.43,4751.58,14681.93,23018.05,True,False,Retired,High,39161.64,True,91000,85885.31,2132.13,15325.02,24721.69,24870.85,226.16,['invest_for_retirement'],0.37142857142857144
40,102468.87,4139.24,4014.66,17471.35,False,False,Self-Employed,Low,74646.74,False,154000,153409.16,29510.06,17174.13,36031.2,39716.65,14247.83,['buy_a_home'],0.6285714285714286
20,35562.07,1341.12,18242.21,45846.42,True,True,Unemployed,Low,75682.96,True,14000,4688.99,27626.03,14716.57,21324.43,48403.75,63873.21,"['buy_a_home', 'invest_for_retirement']",0.34285714285714286
66,84062.2,1051.74,9223.76,47946.95,False,False,Unemployed,High,0.0,False,336000,134878.64,8683.78,5703.9,43073.53,6574.44,17863.92,"['pay_off_debt', 'invest_for_retirement']",0.8571428571428571
58,147755.31,4288.24,15712.07,48598.71,False,False,Employed,High,33597.18,True,280000,333017.3,20461.66,9855.81,6701.1,46980.85,74208.46,['invest_for_retirement'],0.5428571428571428
38,67828.91,3724.91,5077.91,32168.06,False,False,Self-Employed,Medium,77395.87,False,140000,51774.89,15382.48,14049.29,44835.62,27692.1,67133.58,"['pay_off_debt', 'invest_for_retirement']",0.6571428571428571
42,87824.52,2881.39,1060.29,44621.28,True,False,Unemployed,High,4279.27,True,168000,192006.97,12704.48,39993.05,24891.55,22767.18,40212.31,['pay_off_debt'],0.5428571428571428
66,140084.73,1446.98,7813.09,7995.7,False,False,Unemployed,High,0.0,True,336000,73237.68,11525.02,32212.69,34024.2,40335.6,94969.42,['pay_off_debt'],0.7142857142857143
32,134625.77,4336.38,13540.15,42671.43,False,False,Retired,High,52186.08,True,98000,7763.28,1667.77,22817.24,32742.36,6927.93,10223.41,"['buy_a_home', 'pay_off_debt', 'invest_for_retirement']",0.5885714285714285
29,93091.25,2171.28,11794.74,8510.56,False,True,Part-Time,Low,0.0,True,77000,17125.06,34856.14,5997.54,12987.47,13597.87,6762.85,"['invest_for_retirement', 'buy_a_home']",0.7714285714285715
65,55119.88,1020.06,14678.26,44176.97,False,False,Unemployed,High,0.0,True,329000,369370.38,5034.04,36154.88,8286.14,14771.91,18217.44,"['pay_off_debt', 'buy_a_home', 'invest_for_retirement']",0.45714285714285713
21,85642.7,3402.57,10070.74,43530.48,False,True,Unemployed,High,0.0,False,21000,321.97,16250.22,4712.23,18554.68,39704.55,13588.68,"['pay_off_debt', 'invest_for_retirement', 'buy_a_home']",0.6
28,47347.34,669.62,14466.48,16701.77,True,True,Unemployed,Medium,54411.0,True,70000,4805.91,14627.83,31755.74,12639.21,45205.56,58888.69,[],0.34285714285714286
41,116084.48,1923.61,407.3,48145.07,False,False,Employed,Low,0.0,True,161000,90717.93,27401.46,33660.56,18218.45,37845.63,96493.13,['buy_a_home'],0.5714285714285714
22,50648.23,2711.79,4015.47,9332.02,True,True,Unemployed,Medium,25657.23,False,28000,10774.42,23878.22,1903.67,49886.21,14463.03,97591.98,['invest_for_retirement'],0.56
21,42935.19,4346.4,19269.38,21780.56,True,True,Part-Time,Low,0.0,True,21000,14519.54,15515.54,14035.0,40381.53,13806.01,79970.33,[],0.6857142857142857
37,147169.48,4005.99,18220.11,24969.02,True,False,Unemployed,Low,0.0,True,133000,153810.26,952.86,6177.71,16594.74,41839.44,60121.64,"['pay_off_debt', 'invest_for_retirement']",0.4857142857142857
52,93686.52,4187.77,8830.45,37779.99,False,False,Self-Employed,Medium,0.0,True,238000,183329.62,20674.16,29350.22,3823.26,23660.0,6332.34,['invest_for_retirement'],0.6
77,113550.28,2595.19,18458.65,45150.28,True,False,Unemployed,High,0.0,True,413000,348211.81,4248.6,29346.72,11439.69,15855.87,75786.71,"['buy_a_home', 'pay_off_debt']",0.6285714285714286
61,78328.6,2351.19,13405.93,21829.02,False,False,Self-Employed,Low,8477.41,True,301000,291584.61,31459.39,16274.26,30016.75,8700.46,43532.7,"['buy_a_home', 'pay_off_debt', 'invest_for_retirement']",0.7885714285714286
46,44679.76,4552.4,11255.11,2175.77,False,False,Employed,Low,74452.52,True,196000,234521.3,5182.11,34391.38,8355.92,36510.58,33987.52,"['invest_for_retirement', 'pay_off_debt', 'buy_a_home']",0.02857142857142857
42,113282.75,2496.17,12936.92,1840.12,True,False,Self-Employed,Low,18532.59,True,168000,25625.02,2397.5,15723.71,39909.01,25392.38,41918.72,"['buy_a_home', 'invest_for_retirement', 'pay_off_debt']",0.8285714285714286
66,120016.83,1112.06,9914.52,26802.58,False,False,Self-Employed,Low,0.0,True,336000,173538.04,32048.88,36069.23,14832.16,49495.5,87093.72,['invest_for_retirement'],0.6285714285714286
57,51301.51,1130.82,8021.93,29715.52,True,False,Unemployed,High,0.0,True,273000,302844.04,18886.93,14863.82,7080.26,34176.97,14470.07,"['buy_a_home', 'invest_for_retirement', 'pay_off_debt']",0.6
65,42469.52,3865.18,12442.12,30494.43,False,False,Self-Employed,High,80802.46,True,329000,121225.07,21941.53,30353.45,19145.57,7020.71,71605.71,"['buy_a_home', 'pay_off_debt', 'invest_for_retirement']",0.41714285714285715
32,82506.86,1554.5,19499.72,14122.0,False,False,Self-Employed,Medium,75382.13,True,98000,102321.41,10856.67,24733.56,42420.44,9696.89,83786.1,"['invest_for_retirement', 'pay_off_debt']",0.38857142857142857
25,35259.27,625.29,10290.89,2910.35,False,True,Part-Time,High,92097.19,True,49000,23744.98,11591.34,8875.42,23066.56,34108.6,32915.49,['pay_off_debt'],0.4857142857142857
20,61319.52,2686.21,7525.69,5542.34,True,True,Unemployed,High,0.0,True,14000,1256.09,3798.13,29882.29,17682.94,43662.52,34293.14,"['buy_a_home', 'pay_off_debt', 'invest_for_retirement']",0.42857142857142855
36,123676.61,2802.03,13909.21,31697.09,True,False,Employed,Low,93927.59,True,126000,59472.43,24609.94,12997.07,36239.53,36612.33,53533.41,[],0.6
61,133368.5,4033.32,10677.3,47350.18,False,False,Self-Employed,High,0.0,True,301000,317118.45,26914.4,15713.45,1056.88,2196.72,93531.93,"['buy_a_home', 'pay_off_debt', 'invest_for_retirement']",0.5142857142857142
24,31412.86,4162.42,3541.7,32996.66,False,True,Unemployed,High,79567.56,True,42000,18943.43,6113.56,12427.09,10019.75,19278.69,93894.61,[],0.17142857142857143
39,46595.02,2513.04,13892.43,45773.51,False,False,Unemployed,High,14595.01,True,147000,113582.53,1325.66,12912.1,28479.47,36995.67,11106.85,"['pay_off_debt', 'buy_a_home']",0.42857142857142855
75,60377.45,3540.1,13448.52,37681.16,False,False,Employed,High,96571.3,False,399000,300129.63,3479.01,1549.42,7628.7,41457.85,83522.49,"['buy_a_home', 'invest_for_retirement']",0.34285714285714286
97,132996.95,2348.43,15425.05,12890.01,True,False,Retired,Medium,0.0,False,553000,381207.23,30465.37,5146.63,42718.23,23306.51,6593.42,['buy_a_home'],0.9142857142857143
